src,nbr,src_x,src_y,nbr_x,nbr_y,EucDist
BR95,DJ96,3983153.6059072586,-626700.8270671035,3920152.8079730347,-1977098.7290661715,1351866.707284351
DC127,DJ96,4702040.822193813,-1763649.9654936127,3920152.8079730347,-1977098.7290661715,810499.377823799
DC128,DJ96,4726612.862842023,-1763649.9654936127,3920152.8079730347,-1977098.7290661715,834229.1020876378
DH123,DJ96,4587211.427598146,-1916182.9581291282,3920152.8079730347,-1977098.7290661715,669834.2579810419
DH124,DJ96,4611695.181178133,-1916182.9581291277,3920152.8079730347,-1977098.7290661715,694220.1272557529
DH125,DJ96,4636178.93475812,-1916182.958129128,3920152.8079730347,-1977098.7290661715,718612.6532337889
DI123,DJ96,4583735.819523033,-1946648.0331493157,3920152.8079730347,-1977098.7290661715,664281.30946127465
ET70,DJ96,3166536.246336458,-3061784.023094869,3920152.8079730347,-1977098.7290661715,1320787.6850785138
EW66,DJ96,3060416.50042287,-3150977.3855284094,3920152.8079730347,-1977098.7290661715,1455038.7000411984
EX67,DJ96,3079833.897776967,-3180661.2325394778,3920152.8079730347,-1977098.7290661715,1467889.1547388854
BF100,DJ97,4116421.103968294,-256059.28990770542,3944599.162128545,-1977098.7290661715,1729595.1927651942
BF101,DJ97,4141466.6578159924,-256059.28990770527,3944599.162128545,-1977098.7290661715,1732262.5557337245
BG99,DJ97,4090953.2652706616,-286961.7381616283,3944599.162128545,-1977098.7290661715,1696461.780156098
BK95,DJ97,3988664.5459936955,-410548.3365296979,3944599.162128545,-1977098.7290661715,1567170.0260059093
BK96,DJ97,4013694.231175273,-410548.33652969793,3944599.162128545,-1977098.7290661715,1568073.423320079
BO94,DJ97,3960785.341904585,-534086.9912775034,3944599.162128545,-1977098.7290661715,1443102.514657782
BP93,DJ97,3934949.91904119,-564962.4706218361,3944599.162128545,-1977098.7290661715,1412169.2250949692
BQ92,DJ97,3909078.9103666004,-595833.8245278371,3944599.162128545,-1977098.7290661715,1381721.5438700106
BR92,DJ97,3908168.297188433,-626700.8270671035,3944599.162128545,-1977098.7290661715,1350889.2262668204
BR94,DJ97,3958158.5030009835,-626700.8270671034,3944599.162128545,-1977098.7290661715,1350465.9749317565
BR95,DJ97,3983153.6059072586,-626700.8270671035,3944599.162128545,-1977098.7290661715,1350948.1629058053
DC127,DJ97,4702040.822193813,-1763649.9654936127,3944599.162128545,-1977098.7290661715,786942.3378323743
DC128,DJ97,4726612.862842023,-1763649.9654936127,3944599.162128545,-1977098.7290661715,810620.6281450306
DH123,DJ97,4587211.427598146,-1916182.9581291282,3944599.162128545,-1977098.7290661715,645493.0324030052
DH124,DJ97,4611695.181178133,-1916182.9581291277,3944599.162128545,-1977098.7290661715,669871.5024395819
DH125,DJ97,4636178.93475812,-1916182.958129128,3944599.162128545,-1977098.7290661715,694257.3824304856
DI123,DJ97,4583735.819523033,-1946648.0331493157,3944599.162128545,-1977098.7290661715,639861.6348142931
ET70,DJ97,3166536.246336458,-3061784.023094869,3944599.162128545,-1977098.7290661715,1334887.2941237425
EW66,DJ97,3060416.50042287,-3150977.3855284094,3944599.162128545,-1977098.7290661715,1469615.622997565
EX67,DJ97,3079833.897776967,-3180661.2325394778,3944599.162128545,-1977098.7290661715,1482019.4540544963
BF100,DJ112,4116421.103968294,-256059.28990770542,4311294.474461204,-1977098.7290661715,1732037.061285397
BF101,DJ112,4141466.6578159924,-256059.28990770527,4311294.474461204,-1977098.7290661715,1729398.230149831
BG99,DJ112,4090953.2652706616,-286961.7381616283,4311294.474461204,-1977098.7290661715,1704439.2909374668
BK95,DJ112,3988664.5459936955,-410548.3365296979,4311294.474461204,-1977098.7290661715,1599428.0862543113
BK96,DJ112,4013694.231175273,-410548.33652969793,4311294.474461204,-1977098.7290661715,1594567.6646539727
BO94,DJ112,3960785.341904585,-534086.9912775034,4311294.474461204,-1977098.7290661715,1484971.2210684305
BP93,DJ112,3934949.91904119,-564962.4706218361,4311294.474461204,-1977098.7290661715,1461425.3442469975
BQ92,DJ112,3909078.9103666004,-595833.8245278371,4311294.474461204,-1977098.7290661715,1438634.8030369745
BR92,DJ112,3908168.297188433,-626700.8270671035,4311294.474461204,-1977098.7290661715,1409285.353832233
BR94,DJ112,3958158.5030009835,-626700.8270671034,4311294.474461204,-1977098.7290661715,1395807.833500958
BR95,DJ112,3983153.6059072586,-626700.8270671035,4311294.474461204,-1977098.7290661715,1389694.5431780403
DC127,DJ112,4702040.822193813,-1763649.9654936127,4311294.474461204,-1977098.7290661715,445244.9695808213
DC128,DJ112,4726612.862842023,-1763649.9654936127,4311294.474461204,-1977098.7290661715,466957.9621313838
DH123,DJ112,4587211.427598146,-1916182.9581291282,4311294.474461204,-1977098.7290661715,282561.31401383923
DH124,DJ112,4611695.181178133,-1916182.9581291277,4311294.474461204,-1977098.7290661715,306514.78878658457
DH125,DJ112,4636178.93475812,-1916182.958129128,4311294.474461204,-1977098.7290661715,330545.9781804532
DI123,DJ112,4583735.819523033,-1946648.0331493157,4311294.474461204,-1977098.7290661715,274137.7963377525
ET70,DJ112,3166536.246336458,-3061784.023094869,4311294.474461204,-1977098.7290661715,1577026.8190304919
EW66,DJ112,3060416.50042287,-3150977.3855284094,4311294.474461204,-1977098.7290661715,1715426.1295759247
EX67,DJ112,3079833.897776967,-3180661.2325394778,4311294.474461204,-1977098.7290661715,1721934.3343154544
BF100,DJ113,4116421.103968294,-256059.28990770542,4335740.828616714,-1977098.7290661712,1734957.6054643944
BF101,DJ113,4141466.6578159924,-256059.28990770527,4335740.828616714,-1977098.7290661712,1731969.7470161526
BG99,DJ113,4090953.2652706616,-286961.7381616283,4335740.828616714,-1977098.7290661712,1707771.6472622328
BK95,DJ113,3988664.5459936955,-410548.3365296979,4335740.828616714,-1977098.7290661712,1604537.9641241252
BK96,DJ113,4013694.231175273,-410548.33652969793,4335740.828616714,-1977098.7290661712,1599310.5212183741
BO94,DJ113,3960785.341904585,-534086.9912775034,4335740.828616714,-1977098.7290661712,1490930.747020599
BP93,DJ113,3934949.91904119,-564962.4706218361,4335740.828616714,-1977098.7290661712,1467910.816640964
BQ92,DJ113,3909078.9103666004,-595833.8245278371,4335740.828616714,-1977098.7290661712,1445660.101474119
BR92,DJ113,3908168.297188433,-626700.8270671035,4335740.828616714,-1977098.7290661712,1416471.942311415
BR94,DJ113,3958158.5030009835,-626700.8270671034,4335740.828616714,-1977098.7290661712,1402192.1788188906
BR95,DJ113,3983153.6059072586,-626700.8270671035,4335740.828616714,-1977098.7290661712,1395669.1023811665
DC127,DJ113,4702040.822193813,-1763649.9654936127,4335740.828616714,-1977098.7290661712,423952.8982861615
DC128,DJ113,4726612.862842023,-1763649.9654936127,4335740.828616714,-1977098.7290661712,445355.27594279754
DH123,DJ113,4587211.427598146,-1916182.9581291282,4335740.828616714,-1977098.7290661712,258743.4893884952
DH124,DJ113,4611695.181178133,-1916182.9581291277,4335740.828616714,-1977098.7290661712,282597.83411492425
DH125,DJ113,4636178.93475812,-1916182.958129128,4335740.828616714,-1977098.7290661712,306551.4422909948
DI123,DJ113,4583735.819523033,-1946648.0331493157,4335740.828616714,-1977098.7290661712,249857.48016908733
ET70,DJ113,3166536.246336458,-3061784.023094869,4335740.828616714,-1977098.7290661712,1594860.9789907306
EW66,DJ113,3060416.50042287,-3150977.3855284094,4335740.828616714,-1977098.7290661712,1733332.9865264406
EX67,DJ113,3079833.897776967,-3180661.2325394778,4335740.828616714,-1977098.7290661712,1739501.3419650607
BF100,DJ114,4116421.103968294,-256059.28990770542,4360187.182772226,-1977098.7290661715,1738217.0900996032
BF101,DJ114,4141466.6578159924,-256059.28990770527,4360187.182772226,-1977098.7290661715,1734881.9611650868
BG99,DJ114,4090953.2652706616,-286961.7381616283,4360187.182772226,-1977098.7290661715,1711446.7418991171
BK95,DJ114,3988664.5459936955,-410548.3365296979,4360187.182772226,-1977098.7290661715,1610002.8577599018
BK96,DJ114,4013694.231175273,-410548.33652969793,4360187.182772226,-1977098.7290661715,1604411.8853531806
BO94,DJ114,3960785.341904585,-534086.9912775034,4360187.182772226,-1977098.7290661715,1497265.7432414365
BP93,DJ114,3934949.91904119,-564962.4706218361,4360187.182772226,-1977098.7290661715,1474773.0479225016
BQ92,DJ114,3909078.9103666004,-595833.8245278371,4360187.182772226,-1977098.7290661715,1453062.7687550464
BR92,DJ114,3908168.297188433,-626700.8270671035,4360187.182772226,-1977098.7290661715,1424041.9820524598
BR94,DJ114,3958158.5030009835,-626700.8270671034,4360187.182772226,-1977098.7290661715,1408971.8070572214
BR95,DJ114,3983153.6059072586,-626700.8270671035,4360187.182772226,-1977098.7290661715,1402044.5113501481
DC127,DJ114,4702040.822193813,-1763649.9654936127,4360187.182772226,-1977098.7290661715,403018.9641399501
DC128,DJ114,4726612.862842023,-1763649.9654936127,4360187.182772226,-1977098.7290661715,424061.4975275023
DH123,DJ114,4587211.427598146,-1916182.9581291282,4360187.182772226,-1977098.7290661715,235054.75721123713
DH124,DJ114,4611695.181178133,-1916182.9581291277,4360187.182772226,-1977098.7290661715,258779.83772118
DH125,DJ114,4636178.93475812,-1916182.958129128,4360187.182772226,-1977098.7290661715,282634.35444598354
DI123,DJ114,4583735.819523033,-1946648.0331493157,4360187.182772226,-1977098.7290661715,225613.02682904882
ET70,DJ114,3166536.246336458,-3061784.023094869,4360187.182772226,-1977098.7290661715,1612868.4835212412
EW66,DJ114,3060416.50042287,-3150977.3855284094,4360187.182772226,-1977098.7290661715,1751397.992117297
EX67,DJ114,3079833.897776967,-3180661.2325394778,4360187.182772226,-1977098.7290661715,1757232.8343634724
BF100,DJ115,4116421.103968294,-256059.28990770542,4384633.536927736,-1977098.729066171,1741813.6123974083
BF101,DJ115,4141466.6578159924,-256059.28990770527,4384633.536927736,-1977098.729066171,1738133.1600990274
BG99,DJ115,4090953.2652706616,-286961.7381616283,4384633.536927736,-1977098.729066171,1715462.3720689518
BK95,DJ115,3988664.5459936955,-410548.3365296979,4384633.536927736,-1977098.729066171,1615819.1650483357
BK96,DJ115,4013694.231175273,-410548.33652969793,4384633.536927736,-1977098.729066171,1609868.3489367373
BO94,DJ115,3960785.341904585,-534086.9912775034,4384633.536927736,-1977098.729066171,1503971.465095084
BP93,DJ115,3934949.91904119,-564962.4706218361,4384633.536927736,-1977098.729066171,1482006.8045082313
BQ92,DJ115,3909078.9103666004,-595833.8245278371,4384633.536927736,-1977098.729066171,1460837.0680377036
BR92,DJ115,3908168.297188433,-626700.8270671035,4384633.536927736,-1977098.729066171,1431989.3918613067
BR94,DJ115,3958158.5030009835,-626700.8270671034,4384633.536927736,-1977098.729066171,1416141.0410994762
BR95,DJ115,3983153.6059072586,-626700.8270671035,4384633.536927736,-1977098.729066171,1408815.3281163897
DC127,DJ115,4702040.822193813,-1763649.9654936127,4384633.536927736,-1977098.729066171,382501.97308070736
DC128,DJ115,4726612.862842023,-1763649.9654936127,4384633.536927736,-1977098.729066171,403125.5809588918
DH123,DJ115,4587211.427598146,-1916182.9581291282,4384633.536927736,-1977098.729066171,211538.49043927353
DH124,DJ115,4611695.181178133,-1916182.9581291277,4384633.536927736,-1977098.729066171,235090.8791053962
DH125,DJ115,4636178.93475812,-1916182.958129128,4384633.536927736,-1977098.729066171,258816.18635336618
DI123,DJ115,4583735.819523033,-1946648.0331493157,4384633.536927736,-1977098.729066171,201417.38707588788
ET70,DJ115,3166536.246336458,-3061784.023094869,4384633.536927736,-1977098.729066171,1631043.5912102219
EW66,DJ115,3060416.50042287,-3150977.3855284094,4384633.536927736,-1977098.729066171,1769616.3030067624
EX67,DJ115,3079833.897776967,-3180661.2325394778,4384633.536927736,-1977098.729066171,1775123.8824642387
BF100,DJ116,4116421.103968294,-256059.28990770542,4409079.891083247,-1977098.7290661715,1745745.0892998334
BF101,DJ116,4141466.6578159924,-256059.28990770527,4409079.891083247,-1977098.7290661715,1741721.4455126403
BG99,DJ116,4090953.2652706616,-286961.7381616283,4409079.891083247,-1977098.7290661715,1719816.152405473
BK95,DJ116,3988664.5459936955,-410548.3365296979,4409079.891083247,-1977098.7290661715,1621983.1055664376
BK96,DJ116,4013694.231175273,-410548.33652969793,4409079.891083247,-1977098.7290661715,1615676.3142464652
BO94,DJ116,3960785.341904585,-534086.9912775034,4409079.891083247,-1977098.7290661715,1511042.9769596797
BP93,DJ116,3934949.91904119,-564962.4706218361,4409079.891083247,-1977098.7290661715,1489606.6738578237
BQ92,DJ116,3909078.9103666004,-595833.8245278371,4409079.891083247,-1977098.7290661715,1468977.0989456924
BR92,DJ116,3908168.297188433,-626700.8270671035,4409079.891083247,-1977098.7290661715,1440307.9249319318
BR94,DJ116,3958158.5030009835,-626700.8270671034,4409079.891083247,-1977098.7290661715,1423693.9951947257
BR95,DJ116,3983153.6059072586,-626700.8270671035,4409079.891083247,-1977098.7290661715,1415975.8804892483
DC127,DJ116,4702040.822193813,-1763649.9654936127,4409079.891083247,-1977098.7290661715,362472.732530081
DC128,DJ116,4726612.862842023,-1763649.9654936127,4409079.891083247,-1977098.7290661715,382606.276509696
DH123,DJ116,4587211.427598146,-1916182.9581291282,4409079.891083247,-1977098.7290661715,188259.33031330223
DH124,DJ116,4611695.181178133,-1916182.9581291277,4409079.891083247,-1977098.7290661715,211574.30592841178
DH125,DJ116,4636178.93475812,-1916182.958129128,4409079.891083247,-1977098.7290661715,235127.0013990233
DI123,DJ116,4583735.819523033,-1946648.0331493157,4409079.891083247,-1977098.7290661715,177290.54746653687
ET70,DJ116,3166536.246336458,-3061784.023094869,4409079.891083247,-1977098.7290661715,1649380.7614322284
EW66,DJ116,3060416.50042287,-3150977.3855284094,4409079.891083247,-1977098.7290661715,1787983.2329765102
EX67,DJ116,3079833.897776967,-3180661.2325394778,4409079.891083247,-1977098.7290661715,1793169.710453456
BF100,DJ117,4116421.103968294,-256059.28990770542,4433526.245238759,-1977098.7290661715,1750009.2633352112
BF101,DJ117,4141466.6578159924,-256059.28990770527,4433526.245238759,-1977098.7290661715,1745644.738698125
BG99,DJ117,4090953.2652706616,-286961.7381616283,4433526.245238759,-1977098.7290661715,1724505.5217737304
BK95,DJ117,3988664.5459936955,-410548.3365296979,4433526.245238759,-1977098.7290661715,1628490.7318776438
BK96,DJ117,4013694.231175273,-410548.33652969793,4433526.245238759,-1977098.7290661715,1621832.0049834945
BO94,DJ117,3960785.341904585,-534086.9912775034,4433526.245238759,-1977098.7290661715,1518475.168411088
BP93,DJ117,3934949.91904119,-564962.4706218361,4433526.245238759,-1977098.7290661715,1497567.0821228113
BQ92,DJ117,3909078.9103666004,-595833.8245278371,4433526.245238759,-1977098.7290661715,1477476.8165909757
BR92,DJ117,3908168.297188433,-626700.8270671035,4433526.245238759,-1977098.7290661715,1448991.189518809
BR94,DJ117,3958158.5030009835,-626700.8270671034,4433526.245238759,-1977098.7290661715,1431624.5960738885
BR95,DJ117,3983153.6059072586,-626700.8270671035,4433526.245238759,-1977098.7290661715,1423520.287169068
DC127,DJ117,4702040.822193813,-1763649.9654936127,4433526.245238759,-1977098.7290661715,343016.69450335164
DC128,DJ117,4726612.862842023,-1763649.9654936127,4433526.245238759,-1977098.7290661715,362574.3235376389
DH123,DJ117,4587211.427598146,-1916182.9581291282,4433526.245238759,-1977098.7290661715,165317.4716286588
DH124,DJ117,4611695.181178133,-1916182.9581291277,4433526.245238759,-1977098.7290661715,188294.71814850057
DH125,DJ117,4636178.93475812,-1916182.958129128,4433526.245238759,-1977098.7290661715,211610.12196557404
DI123,DJ117,4583735.819523033,-1946648.0331493157,4433526.245238759,-1977098.7290661715,153265.002816963
ET70,DJ117,3166536.246336458,-3061784.023094869,4433526.245238759,-1977098.7290661715,1667874.6488871924
EW66,DJ117,3060416.50042287,-3150977.3855284094,4433526.245238759,-1977098.7290661715,1806494.2489268945
EX67,DJ117,3079833.897776967,-3180661.2325394778,4433526.245238759,-1977098.7290661715,1811365.6923281807
BF100,DJ118,4116421.103968294,-256059.28990770542,4457972.599394269,-1977098.7290661715,1754603.708866081
BF101,DJ118,4141466.6578159924,-256059.28990770527,4457972.599394269,-1977098.7290661715,1749900.7863856852
BG99,DJ118,4090953.2652706616,-286961.7381616283,4457972.599394269,-1977098.7290661715,1729527.75046959
BK95,DJ118,3988664.5459936955,-410548.3365296979,4457972.599394269,-1977098.7290661715,1635337.9410210035
BK96,DJ118,4013694.231175273,-410548.33652969793,4457972.599394269,-1977098.7290661715,1628331.4775633102
BO94,DJ118,3960785.341904585,-534086.9912775034,4457972.599394269,-1977098.7290661715,1526262.7704317449
BP93,DJ118,3934949.91904119,-564962.4706218361,4457972.599394269,-1977098.7290661715,1505882.311662132
BQ92,DJ118,3909078.9103666004,-595833.8245278371,4457972.599394269,-1977098.7290661715,1486330.050279445
BR92,DJ118,3908168.297188433,-626700.8270671035,4457972.599394269,-1977098.7290661715,1458032.6691976183
BR94,DJ118,3958158.5030009835,-626700.8270671034,4457972.599394269,-1977098.7290661715,1439926.6039201168
BR95,DJ118,3983153.6059072586,-626700.8270671035,4457972.599394269,-1977098.7290661715,1431442.478865114
